stazPart,stazArr
PALERMO,PUNTA
PARMA,BOLOGNA
TORINO,TORINO
CIAMPINO,VELLETRI
PISA,FIRENZE
PALERMO,PUNTA
BERGAMO,MILANO
TREVISO,VENEZIA
NAPOLI,VILLA
NAPOLI,FORMIA-GAETA
M,MALPENSA
SARONNO,MILANO
ROMA,FIUMICINO
ROMA,GUIDONIA-MONTECELIO-S.ANGELO
PERUGIA,FOLIGNO
PIAZZA,AULLA
MORTARA,CASALE
CATANIA,CATANIA
CATANIA,CATANIA
FIRENZE,PONTASSIEVE
VARESE,PORTO
ROMA,FIUMICINO
TORINO,TORINO
CIAMPINO,ALBANO
CIAMPINO,ROMA
SESTRI,SARZANA
NAPOLI,POZZUOLI
NOVI,GENOVA
GENOVA,GENOVA
BUSSOLENO,TORINO
SARONNO,MILANO
M,MALPENSA
SESSA,ROMA
PESARO,ANCONA
CHIASSO,COMO
CAMNAGO,MILANO
NAPOLI,ROMA
FABRIANO,ANCONA
FOSSANO,TORINO
SIENA,EMPOLI
VARESE,STABIO
MESSINA,S.AGATA
TRIESTE,VENEZIA
PALERMO,CEFALU`
BARI,FOGGIA
NAPOLI,ROMA
TORINO,SUSA
SALERNO,NAPOLI
SALERNO,CASERTA
GENOVA,LA SPEZIA
FIRENZE,LIVORNO
FIRENZE,BOLOGNA
FIRENZE,AREZZO
BOLOGNA,RIMINI
ROMA,MINTURNO
CALTANISSETTA,ROCCAPALUMBA-ALIA
CALTANISSETTA,DITTAINO
SIBARI,COSENZA
ISEO,BRESCIA
CUNEO,TORINO
BRA,TORINO
SONDRIO,TIRANO
CATANZARO,LAMEZIA
DOMODOSSOLA,MILANO
FABRIANO,MACERATA
SULMONA,PESCARA
BELLUNO,FELTRE
LAMEZIA,CATANZARO
LA SPEZIA,PONTREMOLI
SAPRI,NAPOLI
CASSINO,FROSINONE
TERNI,ROMA
POGGIO,BOLOGNA
TIVOLI,ROMA
MORTARA,MI.P.GENOVA
REGGIO,MELITO
CIVITAVECCHIA,ROMA
RAVENNA,CASTELBOLOGNESE
RAVENNA,RIMINI
CATANIA,ALCANTARA
PIACENZA,MILANO
SIENA,BUONCONVENTO
MANTOVA,MODENA
AREZZO,FIRENZE
BORGO,FIRENZE
PORTO,MILANO
FOGGIA,BARI
FOGGIA,SAN
PISTOIA,FIRENZE
CAGLIARI,IGLESIAS
CAGLIARI,SAN
MESSINA,MILAZZO
CREMONA,BRESCIA
SACILE,UDINE
LUCCA,FIRENZE
LUCCA,LIVORNO
BOLZANO,FORTEZZA
BOLZANO,MERANO
PALERMO,PUNTA
PESCARA,TERMOLI
PESCARA,TERAMO
FERRARA,RAVENNA
CASERTA,NAPOLI
CHIVASSO,PINEROLO
CHIVASSO,IVREA
REGGIO,CIANO
TORINO,FOSSANO
TORINO,CUNEO
ROMA,COLLEFERRO-SEGNI-PALIANO
VELLETRI,ROMA
ROMA,VELLETRI
CIAMPINO,ALBANO
PALERMO,PUNTA
PALERMO,PALERMO
VICENZA,VENEZIA
ANCONA,PESARO
ANCONA,CASTELPLANIO
CHIASSO,MILANO
LA SPEZIA,PISA
BARI,FASANO
MODENA,SASSUOLO
ALESSANDRIA,MI.P.GENOVA
ALESSANDRIA,TORINO
ALESSANDRIA,VOGHERA
ALESSANDRIA,ASTI
NOVARA,MILANO
TREVISO,MONTEBELLUNA
TREVISO,VENEZIA
MILANO,BERGAMO
PAVIA,ALESSANDRIA
PAVIA,ROBBIO
PAVIA,MORTARA
PAVIA,MILANO
ROMA,CESANO
NAPOLI,NAPOLI
NAPOLI,NAPOLI
NAPOLI,POZZUOLI
ORTE,FIUMICINO
NAPOLI,VAIRANO
NAPOLI,CASERTA
NAPOLI,CASERTA
TORINO,BARDONECCHIA
TORINO,IVREA
SALERNO,NOCERA
PADOVA,VENEZIA
MILANO,LODI
MILANO,LECCO
MILANO,PONTE
MILANO,ALBAIRATE
M,MALPENSA
NOVATE,MALPENSA
MALPENSA,M
FIRENZE,PISTOIA
BOLOGNA,PRATO
BOLOGNA,VIGNOLA
VENEZIA,BASSANO
ROMA,NETTUNO
ROMA,FIUMICINO
ROMA,TIVOLI
ROMA,ALBANO
ROCCELLA,LOCRI
COSENZA,SIBARI
CROTONE,SIBARI
CUNEO,LIMONE
CUNEO,FOSSANO
PIACENZA,VOGHERA
PONTREMOLI,LA SPEZIA
GROSSETO,ORBETELLO
MACERATA,CIVITANOVA
ORTE,CHIUSI
GUIDONIA-MONTECELIO-S.ANGELO,ROMA
MORTARA,NOVARA
BORGO,FIRENZE
SANTHIA`,BIELLA
STABIO,BUSTO
VARESE,STABIO
S.AGATA,MESSINA
MESSINA,GIAMPILIERI
CREMONA,FIDENZA
CREMONA,BOZZOLO
TRENTO,ALA
MANIAGO,SACILE
LUCCA,VIAREGGIO
PUNTA,PALERMO
PALERMO,PUNTA
PALERMO,PALERMO
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
PORTOGRUARO,TREVISO
PORTOGRUARO,CASARSA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FERRARA,BOLOGNA
PINEROLO,CHIVASSO
RIVAROLO,CHIERI
TORINO,CHIERI
ROMA,FRASCATI
FROSINONE,ROMA
VELLETRI,ROMA
S.AGATA,PALERMO
PALERMO,TERMINI
LUINO,GALLARATE
VICENZA,SCHIO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
TARANTO,BARI
FASANO,BARI
BARI,BITRITTO
MODENA,CARPI
ALESSANDRIA,ARQUATA
PIADENA,PARMA
PARMA,BERCETO
ROMA,LA SPEZIA
BIELLA,NOVARA
MONTEBELLUNA,TREVISO
BRESCIA,MILANO
MILANO,TREVIGLIO
VOGHERA,MILANO
MILANO,PAVIA
ROMA,FIUMICINO
NAPOLI,NAPOLI
NAPOLI,NAPOLI
NAPOLI,VILLA
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
ROMA,ORTE
LIVORNO,PONTEDERA
PISA,LUCCA
SUSA,TORINO
SALERNO,MERCATO
MONTEBELLUNA,PADOVA
MILANO,LODI
LECCO,MILANO
PONTE,MILANO
LECCO,MILANO
LECCO,MILANO
LECCO,MONZA
SARONNO,MILANO
M,VARESE
M,COMO
MARIANO,M
M,CAMNAGO
NOVATE,M
M,MALPENSA
M,SARONNO
COMO,M
VARESE,M
SARONNO,M
MALPENSA,M
SEVESO,M
NOVATE,SARONNO
FIRENZE,EMPOLI
PORRETTA,BOLOGNA
S.,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
NETTUNO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
PIAZZA,AULLA
TARANTO,BRINDISI
CASALE,MORTARA
ORISTANO,CAGLIARI
PIAZZA,LUCCA
LATISANA,TRIESTE
ALBANO,CIAMPINO
AREZZO,FIRENZE
TREVIGLIO,BERGAMO
VILLA,NAPOLI
NAPOLI,POZZUOLI
ACQUI,GENOVA
BARDONECCHIA,TORINO
SAN,BOLOGNA
FIUMICINO,ROMA
SIBARI,CATANZARO
CASSINO,ROMA
GROSSETO,ROMA
CHIUSI,FIRENZE
REGGIO,CATANZARO
UDINE,VENEZIA
NAPOLI,ROMA
LA SPEZIA,FIRENZE
ROMA,VITERBO
NAPOLI,ROMA
TORINO,MILANO
BOLOGNA,VOGHERA
OLBIA,MACOMER
AVEZZANO,ROMA
PAOLA,REGGIO
BELLUNO,VENEZIA
LAMEZIA,REGGIO
PESCARA,ANCONA
CASSINO,NAPOLI
CASSINO,ROMA
TERNI,L`AQUILA
LECCE,BARI
MONSELICE,MANTOVA
CHIUSI,ROMA
CHIUSI,FIRENZE
CATANIA,TAORMINA
CATANIA,MESSINA
SIENA,FIRENZE
VARESE,TREVIGLIO
FOGGIA,POTENZA
CAGLIARI,CARBONIA
MESSINA,CATANIA
CREMONA,MILANO
CREMONA,MILANO
TRENTO,BASSANO
PORTOGRUARO,VENEZIA
UDINE,VENEZIA
TRIESTE,VENEZIA
RIMINI,BOLOGNA
RIMINI,ANCONA
FERRARA,RAVENNA
CHIVASSO,ALESSANDRIA
ROMA,MONTALTO
ROMA,NETTUNO
SAVONA,VENTIMIGLIA
SAVONA,TORINO
TORINO,ALBA
ROMA,CASSINO
FIRENZE,CHIUSI
ANCONA,FOLIGNO
ANCONA,PESCARA
BARI,LECCE
BARI,TARANTO
BARI,FOGGIA
MODENA,MANTOVA
ALESSANDRIA,CHIVASSO
PARMA,BRESCIA
ROMA,BRACCIANO
TREVISO,VICENZA
VERONA,BOLOGNA
VERONA,BOLZANO
VERONA,VENEZIA
VERONA,MILANO
GENOVA,TORINO
LIVORNO,FIRENZE
LIVORNO,LA SPEZIA
LIVORNO,FIRENZE
PISA,GROSSETO
NAPOLI,FORMIA-GAETA
TORINO,MILANO
TORINO,SUSA
SALERNO,NAPOLI
SALERNO,NAPOLI
VENEZIA,VERONA
MILANO,CHIASSO
MILANO,PIACENZA
MILANO,PORTO
FIRENZE,VIAREGGIO
FIRENZE,FAENZA
BOLOGNA,VERONA
ROCCELLA,REGGIO
SIRACUSA,CATANIA
ALBA,TORINO
VOGHERA,PIACENZA
STRADELLA,MILANO
CROTONE,LAMEZIA
CATANZARO,LOCRI
ARONA,DOMODOSSOLA
ARONA,MILANO
FABRIANO,ANCONA
FOSSANO,TORINO
SULMONA,L`AQUILA
IGLESIAS,CAGLIARI
CARBONIA,CAGLIARI
ASCOLI,ANCONA
SALERNO,BUCCINO
TERNI,ROMA
COLICO,CHIAVENNA
ROVIGO,VENEZIA
ROVIGO,VENEZIA
POGGIO,BOLOGNA
CHIUSI,SIENA
TIVOLI,ROMA
CIVITAVECCHIA,ROMA
RAVENNA,CASTELBOLOGNESE
FIUMEFREDDO,SIRACUSA
PIACENZA,MILANO
BUONCONVENTO,FIRENZE
SIENA,CHIUSI
SIENA,BUONCONVENTO
ASTI,TORINO
ASTI,ACQUI
MANTOVA,VERONA
FIRENZE,AREZZO
AREZZO,PRATO
BIELLA,SANTHIA`
FOGGIA,BARI
FAENZA,RAVENNA
PISTOIA,FIRENZE
CAGLIARI,SAN
CAGLIARI,IGLESIAS
BOZZOLO,MILANO
CREMONA,BRESCIA
CREMONA,FIDENZA
TRENTO,BOLZANO
TRENTO,VERONA
TRENTO,BOLZANO
TRENTO,ALA
SACILE,MANIAGO
BOLZANO,BRENNERO
BOLZANO,ALA
BOLZANO,MERANO
PALERMO,PUNTA
PUNTA,PALERMO
PORTOGRUARO,VENEZIA
PORTOGRUARO,TRIESTE
PORTOGRUARO,TREVISO
PESCARA,TERMOLI
CARNIA,TRIESTE
UDINE,TRIESTE
RIMINI,RAVENNA
RIMINI,ANCONA
RIMINI,BOLOGNA
ROVIGO,BOLOGNA
FERRARA,RAVENNA
FERRARA,CODIGORO
CASERTA,NAPOLI
CASERTA,SALERNO
CASERTA,NAPOLI
CHIVASSO,PINEROLO
MONTEROTONDO,FIUMICINO
ROMA,LA SPEZIA
FARA,FIUMICINO
PARMA,BOLOGNA
REGGIO,GUASTALLA
REGGIO,SASSUOLO
REGGIO,CIANO
TORINO,ASTI
TORINO,FOSSANO
ROMA,COLLEFERRO-SEGNI-PALIANO
EMPOLI,SIENA
PALERMO,TERMINI
LUINO,MILANO
GALLARATE,LUINO
GALLARATE,VARESE
VICENZA,VENEZIA
VICENZA,TREVISO
ANCONA,FABRIANO
CHIASSO,MILANO
COMO,LECCO
BERGAMO,MILANO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
BERGAMO,MILANO
LA SPEZIA,PONTREMOLI
BARI,BARLETTA
BARI,FASANO
BARI,FASANO
MODENA,SASSUOLO
MODENA,MANTOVA
ALESSANDRIA,PAVIA
ALESSANDRIA,MI.P.GENOVA
ROMA,CESANO
NOVARA,TREVIGLIO
NOVARA,BIELLA
NOVARA,ALESSANDRIA
TREVISO,PADOVA
TREVISO,PORTOGRUARO
MILANO,BRESCIA
MILANO,BERGAMO
MILANO,TREVIGLIO
VOGHERA,MILANO
PAVIA,ALESSANDRIA
PAVIA,MILANO
VERONA,BOLOGNA
POZZUOLI,NAPOLI
NAPOLI,VILLA
GENOVA,ARQUATA
GENOVA,ACQUI
GENOVA,BUSALLA
VAL,LUNGHEZZA
ORTE,FIUMICINO
ROMA,POGGIO
LIVORNO,FIRENZE
PISA,LA SPEZIA
NAPOLI,SALERNO
NAPOLI,CASERTA
GENOVA,SAVONA
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
MILANO,PAVIA
MILANO,LECCO
MILANO,PONTE
MILANO,COMO
MILANO,LECCO
MILANO,ALBAIRATE
MILANO,NOVARA
MILANO,ALBAIRATE
MILANO,VERDELLO
M,COMO
M,NOVARA
M,CAMNAGO
COMO,M
BOLOGNA,PORRETTA
BOLOGNA,RIMINI
BOLOGNA,VIGNOLA
BOLOGNA,FERRARA
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,VERONA
VENEZIA,PORTOGRUARO
ROMA,LATINA
ROMA,PADIGLIONE
ROMA,FIUMICINO
ROMA,LADISPOLI-CERVETERI
ROMA,COLLEFERRO-SEGNI-PALIANO
OLBIA,GOLFO
SASSARI,PORTO
ORTE,VITERBO
SIBARI,COSENZA
PISOGNE,BRESCIA
ISEO,BRESCIA
SIRACUSA,AUGUSTA
LIMONE,CUNEO
AVEZZANO,CAPISTRELLO
COLICO,SONDRIO
PERUGIA,FOLIGNO
LAMEZIA,CATANZARO
DOMODOSSOLA,MILANO
L`AQUILA,SULMONA
SAPRI,COSENZA
CARBONIA,VILLAMASSARGIA
FELTRE,BELLUNO
PONTREMOLI,LA SPEZIA
PIAZZA,AULLA
CASSINO,FROSINONE
RIETI,TERNI
TARANTO,BRINDISI
CHIAVENNA,COLICO
CHIAVENNA,COLICO
MACERATA,ANCONA
LEGNAGO,PADOVA
SERMIDE,SUZZARA
TIVOLI,ROMA
MANDELA-SAMBUCI,ROMA
MORTARA,MI.P.GENOVA
MORTARA,CASALE
MORTARA,NOVARA
CIVITAVECCHIA,ROMA
IVREA,TORINO
ASTI,ALBA
VERONA,MANTOVA
BORGO,FIRENZE
AREZZO,FIRENZE
BIELLA,SANTHIA`
STABIO,BUSTO
GALLARATE,VARESE
FIRENZE,PISTOIA
PISTOIA,FIRENZE
PISTOIA,FIRENZE
CAGLIARI,DECIMOMANNU
MILAZZO,MESSINA
GIAMPILIERI,MESSINA
S.AGATA,MESSINA
MESSINA,GIAMPILIERI
TREVIGLIO,CREMONA
PIADENA,CREMONA
MERANO,BOLZANO
GIACHERY,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
PORTOGRUARO,CASARSA
BARI,BARLETTA
SALSOMAGGIORE,FIDENZA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
TERMOLI,PESCARA
PESARO,RIMINI
ROVIGO,BOLOGNA
SERMIDE,FERRARA
NAPOLI,CASERTA
CASERTA,NAPOLI
TORINO,CHIVASSO
FARA,FIUMICINO
ROMA,MONTEROTONDO
VITERBO,ROMA
ACQUI,SAVONA
SASSUOLO,REGGIO
GUASTALLA,REGGIO
CIANO,REGGIO
REGGIO,SASSUOLO
TORINO,ASTI
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
COLLEFERRO-SEGNI-PALIANO,ROMA
FRASCATI,ROMA
ROMA,FRASCATI
ALBANO,ROMA
COLLEFERRO-SEGNI-PALIANO,ROMA
VELLETRI,ROMA
CIAMPINO,ALBANO
FIRENZE,EMPOLI
BORGO,FIRENZE
AGRIGENTO,PALERMO
CEFALU`,PALERMO
AGRIGENTO,PALERMO
PALERMO,TERMINI
SCHIO,VICENZA
BASSANO,VICENZA
CHIASSO,MILANO
CHIASSO,COMO
MILANO,CHIASSO
LECCO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BITRITTO,BARI
TARANTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
CARPI,MODENA
MODENA,SASSUOLO
VOGHERA,ASTI
ACQUI,ALESSANDRIA
ALESSANDRIA,ACQUI
ALESSANDRIA,VOGHERA
PIADENA,PARMA
SUZZARA,PARMA
PARMA,BERCETO
VITERBO,ROMA
ROMA,VIGNA
LA SPEZIA,ROMA
VITERBO,ROMA
DOMODOSSOLA,NOVARA
BIELLA,NOVARA
VENEZIA,CONEGLIANO
VENEZIA,TREVISO
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
TREVISO,VENEZIA
TREVISO,VENEZIA
BRESCIA,MILANO
MILANO,PAVIA
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
NAPOLI,VILLA
NAPOLI,VILLA
NOVI,GENOVA
NOVI,GENOVA
ACQUI,GENOVA
LIVORNO,LUCCA
PONTEDERA,PISA
SUSA,TORINO
SESTRI,GENOVA
PADOVA,VENEZIA
MILANO,LODI
PONTE,MILANO
MILANO,PONTE
LECCO,MILANO
LECCO,MONZA
PONTE,MILANO
SARONNO,MILANO
SARONNO,MILANO
M,MALPENSA
M,SARONNO
VARESE,M
ASSO,M
MALPENSA,M
M,CAMNAGO
NOVARA,M
M,SARONNO
COMO,M
LAVENO,M
ERBA,M
SARONNO,M
COMO,M
MALPENSA,M
MILANO,SEVESO
LAVENO,M
BORGO,FIRENZE
FIRENZE,PISTOIA
PORRETTA,BOLOGNA
VIGNOLA,BOLOGNA
PORRETTA,BOLOGNA
PRATO,BOLOGNA
BOLOGNA,POGGIO
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
BRESCIA,MILANO
LATINA,ROMA
NETTUNO,ROMA
MINTURNO,ROMA
FIUMICINO,ROMA
VILLA,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
ROMA,FIUMICINO
GOLFO,OLBIA
PORTO,SASSARI
MI.P.GENOVA,MORTARA
SAN,CAGLIARI
ORISTANO,CAGLIARI
BRESCIA,CREMONA
ALA,TRENTO
PUNTA,PALERMO
CASALE,CHIVASSO
CASTELPLANIO,ANCONA
TREVIGLIO,BERGAMO
SESTRI,LA SPEZIA
BERCETO,PARMA
BASSANO,PADOVA
CESANO,MILANO
BORGO,FIRENZE
VENEZIA,VENEZIA
FIUMICINO,ROMA
REGGIO,COSENZA
MESSINA,PALERMO
CASERTA,ROMA
LA SPEZIA,MILANO
LA SPEZIA,SAVONA
BENEVENTO,ROMA
AVEZZANO,CASSINO
AVEZZANO,ROMA
SONDRIO,MILANO
POTENZA,FOGGIA
FORTEZZA,VERONA
CATANZARO,SIBARI
CATANZARO,REGGIO
FABRIANO,ANCONA
COSENZA,REGGIO
LAMEZIA,REGGIO
VENTIMIGLIA,GENOVA
FOLIGNO,ANCONA
GROSSETO,ROMA
REGGIO,LAMEZIA
MANTOVA,VENEZIA
VARESE,TREVIGLIO
FOGGIA,POTENZA
FAENZA,FIRENZE
MESSINA,SIRACUSA
MESSINA,S.AGATA
TRENTO,BRENNERO
BOLZANO,VERONA
UDINE,VENEZIA
RIMINI,S.PIETRO
SAVONA,SESTRI
SAVONA,VENTIMIGLIA
TORINO,GENOVA
PALERMO,AGRIGENTO
LA SPEZIA,GENOVA
NOVARA,IVREA
VENEZIA,TRIESTE
VERONA,VENEZIA
GENOVA,MILANO
PISA,AULLA
NAPOLI,ROMA
NAPOLI,SAPRI
NAPOLI,FIUMICINO
SALERNO,POTENZA
GENOVA,VENTIMIGLIA
MILANO,BOLOGNA
FIRENZE,ROMA
BOLOGNA,MILANO
BOLOGNA,MILANO
ROMA,NAPOLI
ROMA,MILANO
ISERNIA,NAPOLI
SASSARI,OLBIA
DITTAINO,PALERMO
BENEVENTO,ROMA
BENEVENTO,NAPOLI
SIBARI,CATANZARO
PIACENZA,MILANO
SONDRIO,LECCO
POTENZA,FOGGIA
POTENZA,SALERNO
BRENNERO,MERANO
BELLUNO,VENEZIA
PESCARA,ANCONA
CASSINO,AVEZZANO
CASSINO,ROMA
TERNI,L`AQUILA
ORBETELLO,PISA
GROSSETO,SIENA
ANCONA,ASCOLI
CIVITANOVA,FABRIANO
VENEZIA,BOLOGNA
FOSSANO,SAVONA
TERONTOLA,ROMA
CHIUSI,TERNI
CHIUSI,FOLIGNO
CHIUSI,FIRENZE
VERCELLI,PAVIA
RAVENNA,FERRARA
RAVENNA,PESARO
IVREA,NOVARA
CREMONA,PAVIA
SIENA,FIRENZE
MANTOVA,MODENA
VARESE,TREVIGLIO
MESSINA,CATANIA
CREMONA,MILANO
TRENTO,BASSANO
VIAREGGIO,FIRENZE
BARLETTA,FASANO
PARMA,MILANO
UDINE,VENEZIA
TRIESTE,VENEZIA
TRIESTE,CARNIA
RIMINI,BOLOGNA
FERRARA,VENEZIA
FERRARA,IMOLA
CASERTA,CASSINO
TORINO,MILANO
CHIVASSO,PINEROLO
CHIVASSO,ALESSANDRIA
SAVONA,ALESSANDRIA
SAVONA,RECCO
TORINO,GENOVA
TORINO,MILANO
FIRENZE,AREZZO
VENEZIA,MILANO
LA SPEZIA,LIVORNO
LA SPEZIA,PISA
BARI,LECCE
BARI,FOGGIA
BARI,TARANTO
PARMA,BRESCIA
PARMA,SUZZARA
NOVARA,DOMODOSSOLA
NOVARA,IVREA
NOVARA,TREVIGLIO
TREVISO,BELLUNO
TREVIGLIO,GALLARATE
PAVIA,CODOGNO
VERONA,BOLZANO
VERONA,VENEZIA
VERONA,BOLZANO
FIUMICINO,ORTE
NAPOLI,SALERNO
LIVORNO,PONTREMOLI
NAPOLI,BENEVENTO
TORINO,MILANO
TORINO,BARDONECCHIA
TORINO,GENOVA
SALERNO,NAPOLI
GENOVA,LA SPEZIA
MILANO,LECCO
MILANO,DOMODOSSOLA
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,PISA
FIRENZE,SIENA
BOLOGNA,VERONA
BOLOGNA,VENEZIA
BOLOGNA,PORRETTA
VENEZIA,FERRARA
VENEZIA,UDINE
VENEZIA,VERONA
VENEZIA,UDINE
VENEZIA,TRIESTE
MILANO,TORINO
MILANO,BOZZOLO
ROMA,ISERNIA
ROMA,CASSINO
ROCCAPALUMBA-ALIA,CALTANISSETTA
BENEVENTO,CASERTA
LOCRI,CATANZARO
VITERBO,ROMA
BRENO,BRESCIA
EDOLO,BRESCIA
CUNEO,TORINO
ALBA,TORINO
TORINO,ALBA
ALBA,TORINO
PIACENZA,MILANO
FOLIGNO,TERONTOLA
S.CANDIDO,MERANO
DOMODOSSOLA,MILANO
ARONA,NOVARA
ARONA,MILANO
FOSSANO,TORINO
CEVA,TORINO
SULMONA,PESCARA
SULMONA,AVEZZANO
SULMONA,L`AQUILA
COSENZA,SAPRI
IGLESIAS,CAGLIARI
CAGLIARI,IGLESIAS
IGLESIAS,CAGLIARI
CAMPIGLIA,GROSSETO
PONTREMOLI,LA SPEZIA
AULLA,PIAZZA
S.BENEDETTO,ANCONA
VENTIMIGLIA,IMPERIA
TERAMO,VASTO
PESCARA,TERAMO
SAPRI,NAPOLI
SAPRI,NAPOLI
RIETI,ROMA
LECCE,BARI
LECCE,BARI
BRINDISI,TARANTO
LECCO,SONDRIO
COLICO,CHIAVENNA
MONSELICE,MANTOVA
POGGIO,BOLOGNA
FOSSANO,LIMONE
CHIUSI,SIENA
CHIUSI,SIENA
TIVOLI,ROMA
ROMA,TIVOLI
PAVIA,VERCELLI
MORTARA,VERCELLI
MORTARA,MI.P.GENOVA
MORTARA,NOVARA
MELITO,VILLA
CIVITAVECCHIA,ROMA
CIVITAVECCHIA,ROMA
LADISPOLI-CERVETERI,ROMA
LADISPOLI-CERVETERI,PONTE
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CATANIA,TAORMINA
BOZZOLO,MILANO
PIACENZA,MILANO
CODOGNO,PAVIA
SIENA,FIRENZE
NOVI,TORINO
ASTI,TORINO
ASTI,ACQUI
ASTI,VOGHERA
MANTOVA,MONSELICE
MANTOVA,VERONA
AREZZO,PISTOIA
FIRENZE,BORGO
BORGO,FIRENZE
AREZZO,PRATO
BIELLA,TORINO
SANTHIA`,BIELLA
PORTO,MILANO
MILANO,PORTO
SAN,BARI
FOGGIA,BARI
CATTOLICA,BOLOGNA
BOLOGNA,RAVENNA
VIAREGGIO,FIRENZE
PISTOIA,FIRENZE
CAGLIARI,SAN
CAGLIARI,ORISTANO
CREMONA,TREVIGLIO
CREMONA,BRESCIA
ALA,BOLZANO
TRENTO,BOLZANO
SACILE,MANIAGO
SACILE,VENEZIA
LUCCA,PIAZZA
LUCCA,PONTEDERA
LUCCA,FIRENZE
LUCCA,PISA
MERANO,BRENNERO
BOLZANO,ROVERETO
PALERMO,PUNTA
PALERMO,PUNTA
PUNTA,PALERMO
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,TRIESTE
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,CASARSA
BARLETTA,BARI
PESCARA,SULMONA
UDINE,TRIESTE
UDINE,TRIESTE
TRIESTE,PORTOGRUARO
TRIESTE,UDINE
RIMINI,BOLOGNA
RIMINI,ANCONA
FERRARA,SUZZARA
FERRARA,RAVENNA
VAIRANO,NAPOLI
CASERTA,SALERNO
CHIVASSO,PINEROLO
MONTEROTONDO,CESANO
ROMA,CIVITAVECCHIA
ORTE,FIUMICINO
FIUMICINO,FARA
MONTEROTONDO,CESANO
ROMA,CIVITAVECCHIA
FARA,FIUMICINO
FIUMICINO,POGGIO
ROMA,LA SPEZIA
CESANO,FARA
ROMA,LADISPOLI-CERVETERI
SAVONA,GENOVA
REGGIO,GUASTALLA
REGGIO,CIANO
TORINO,FOSSANO
CHIERI,RIVAROLO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
ROMA,VELLETRI
FROSINONE,ROMA
FIRENZE,LIVORNO
FIRENZE,LIVORNO
PISA,FIRENZE
EMPOLI,FIRENZE
FIRENZE,PONTASSIEVE
PALERMO,CEFALU`
LUINO,MILANO
MILANO,ARONA
GALLARATE,LUINO
VERONA,VENEZIA
VICENZA,VENEZIA
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,FABRIANO
ANCONA,PESARO
ANCONA,JESI
BERGAMO,MILANO
BERGAMO,BRESCIA
BERGAMO,MILANO
BERGAMO,TREVIGLIO
BERGAMO,BRESCIA
LA SPEZIA,PISA
LA SPEZIA,PONTREMOLI
LA SPEZIA,PISA
FASANO,BARLETTA
BARI,LECCE
BARI,BARLETTA
BARI,BITRITTO
BOLOGNA,PARMA
MODENA,MANTOVA
NOVI,TORINO
ALESSANDRIA,PAVIA
ALESSANDRIA,GENOVA
ALESSANDRIA,MI.P.GENOVA
PARMA,BOLOGNA
ROMA,LA SPEZIA
ROMA,BRACCIANO
NOVARA,ARONA
NOVARA,ALESSANDRIA
TREVISO,VICENZA
TREVISO,PORTOGRUARO
TREVISO,PADOVA
TREVIGLIO,VARESE
MILANO,BERGAMO
PIOLTELLO,NOVARA
MILANO,STRADELLA
ARQUATA,MILANO
MILANO,TORTONA
PAVIA,MILANO
PAVIA,ALESSANDRIA
PAVIA,MILANO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,NOCERA
NAPOLI,CASERTA
NAPOLI,VILLA
GENOVA,RECCO
GENOVA,ARQUATA
GENOVA,ACQUI
GENOVA,BUSALLA
ORTE,FIUMICINO
ROMA,MANDELA-SAMBUCI
PISA,FIRENZE
PISA,LA SPEZIA
PISA,CAMPIGLIA
