stazPart,stazArr
PIOLTELLO,NOVARA
GENOVA,ACQUI
PISA,LA SPEZIA
SALERNO,ARECHI
SALERNO,ARECHI
VENEZIA,VERONA
M,ASSO
M,CAMNAGO
M,MALPENSA
M,SARONNO
MALPENSA,M
SARONNO,M
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,CONEGLIANO
OZIERI,OLBIA
COSENZA,SIBARI
LIMONE,FOSSANO
NOVARA,ARONA
IGLESIAS,VILLAMASSARGIA
VILLAMASSARGIA,IGLESIAS
CHIAVENNA,COLICO
LECCO,COLICO
COLICO,CHIAVENNA
ANCONA,CIVITANOVA
MI.P.GENOVA,MORTARA
MELITO,REGGIO
REGGIO,MELITO
SIENA,BUONCONVENTO
AREZZO,FIRENZE
STABIO,BUSTO
DECIMOMANNU,CAGLIARI
TREVIGLIO,CREMONA
PUNTA,PALERMO
PUNTA,PALERMO
FIDENZA,SALSOMAGGIORE
PINEROLO,CHIVASSO
AGRIGENTO,PALERMO
CEFALU`,PALERMO
VICENZA,BASSANO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BERGAMO,TREVIGLIO
LA SPEZIA,LEVANTO
LEVANTO,LA SPEZIA
LEVANTO,LA SPEZIA
TARANTO,BARI
BARI,BITRITTO
BERCETO,PARMA
MONTEBELLUNA,TREVISO
ARQUATA,GENOVA
PISA,LIVORNO
SALERNO,ARECHI
M,COMO
CAMNAGO,M
M,CAMNAGO
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
LAVENO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
FOSSANO,CUNEO
MANIAGO,SACILE
CEFALU`,PALERMO
COMO,LA SPEZIA
SALERNO,VENEZIA
PIACENZA,ANCONA
PIACENZA,ANCONA
ANCONA,PIACENZA
AULLA,LUCCA
MESSINA,SIRACUSA
UDINE,VENEZIA
VENEZIA,TRIESTE
VERONA,VENEZIA
PISA,GROSSETO
FIRENZE,LA SPEZIA
VENEZIA,TRIESTE
BRESCIA,EDOLO
POTENZA,FOGGIA
COSENZA,REGGIO
VENTIMIGLIA,SAVONA
REGGIO,CATANZARO
CATANIA,MESSINA
CODOGNO,PAVIA
SIENA,EMPOLI
NOVARA,IVREA
VARESE,TREVIGLIO
CAGLIARI,CARBONIA
CREMONA,TREVIGLIO
PORTOGRUARO,VENEZIA
FIUMICINO,ORTE
SAVONA,SESTRI
GALLARATE,TREVIGLIO
ALESSANDRIA,PAVIA
TREVIGLIO,VARESE
VERONA,VENEZIA
FIRENZE,LIVORNO
FIRENZE,FAENZA
VENEZIA,UDINE
OLBIA,GOLFO
MERANO,BRENNERO
CAVALLERMAGGIORE,SAVONA
PAOLA,COSENZA
CARBONIA,CAGLIARI
BELLUNO,FELTRE
CAMPIGLIA,LIVORNO
LAMEZIA,CATANZARO
LA SPEZIA,PONTREMOLI
FOLIGNO,PERUGIA
FOSSANO,SAN
VERCELLI,PAVIA
MORTARA,MI.P.GENOVA
RAVENNA,FERRARA
CATANIA,LETOJANNI
MANTOVA,VERONA
MESSINA,CATANIA
TRENTO,BOLZANO
TRENTO,BOLZANO
SACILE,VENEZIA
PALERMO,PUNTA
SALSOMAGGIORE,PARMA
PESCARA,SULMONA
FIUMICINO,POGGIO
FIUMICINO,FARA
CHIERI,RIVAROLO
FIRENZE,SIENA
BUSTO,STABIO
GALLARATE,LUINO
VICENZA,TREVISO
BERGAMO,BRESCIA
SESTRI,LA SPEZIA
LA SPEZIA,GENOVA
LA SPEZIA,SESTRI
LA SPEZIA,LEVANTO
MODENA,SASSUOLO
NOVARA,BIELLA
NOVARA,PIOLTELLO
PIOLTELLO,NOVARA
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
GENOVA,ARQUATA
ACQUI,GENOVA
LIVORNO,FIRENZE
PISA,LA SPEZIA
SALERNO,ARECHI
VENEZIA,ROVIGO
PADOVA,BASSANO
M,NOVARA
M,ASSO
M,CAMNAGO
M,MALPENSA
M,SARONNO
ASSO,M
MALPENSA,M
SARONNO,M
FIRENZE,EMPOLI
VENEZIA,BASSANO
GOLFO,OLBIA
FELTRE,BELLUNO
S.BENEDETTO,ASCOLI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
MI.P.GENOVA,MORTARA
CATANIA,CATANIA
BUONCONVENTO,SIENA
SANTHIA`,BIELLA
STABIO,BUSTO
TREVIGLIO,CREMONA
PISA,LUCCA
LUCCA,PISA
AGRIGENTO,PUNTA
PUNTA,PALERMO
TERMINI,PALERMO
PALERMO,CEFALU`
CHIASSO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
BRESCIA,PARMA
PARMA,BERCETO
ARQUATA,GENOVA
SALERNO,ARECHI
MONTEBELLUNA,PADOVA
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
FIRENZE,PISTOIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
BRESCIA,CREMONA
LUINO,GALLARATE
TREVIGLIO,BERGAMO
LEVANTO,LA SPEZIA
SASSUOLO,MODENA
GALLARATE,VENTIMIGLIA
VENEZIA,FIUMICINO
PORTO,CAGLIARI
TRIESTE,VENEZIA
RIMINI,PIACENZA
PALERMO,MESSINA
FOLIGNO,FIRENZE
FOGGIA,POTENZA
BOLZANO,VERONA
TRIESTE,TARVISIO
VERONA,BRENNERO
GENOVA,VENTIMIGLIA
FIRENZE,GROSSETO
BRENNERO,MERANO
FABRIANO,CIVITANOVA
VENTIMIGLIA,GENOVA
COLICO,LECCO
CHIUSI,SIENA
CODOGNO,PAVIA
SIENA,FIRENZE
FOGGIA,BARI
FAENZA,FIRENZE
FIRENZE,VIAREGGIO
CREMONA,TREVIGLIO
VIAREGGIO,FIRENZE
LUCCA,AULLA
TRIESTE,VENEZIA
TRIESTE,PORTOGRUARO
FERRARA,RAVENNA
SAVONA,ALESSANDRIA
GALLARATE,TREVIGLIO
BARI,FOGGIA
BARI,LECCE
ALESSANDRIA,NOVARA
PARMA,BRESCIA
NOVARA,DOMODOSSOLA
TREVIGLIO,VARESE
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
PAVIA,VERCELLI
VERONA,VENEZIA
SALERNO,CASERTA
SESTRI,SAVONA
GENOVA,ALBENGA
GENOVA,LA SPEZIA
SARONNO,ALBAIRATE
FIRENZE,LIVORNO
PERUGIA,FOLIGNO
FORTEZZA,S.CANDIDO
ARONA,NOVARA
BELLUNO,CONEGLIANO
TERAMO,PESCARA
LECCE,BARI
LECCO,SONDRIO
ROVIGO,VENEZIA
FOSSANO,LIMONE
MELITO,VILLA
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CATANIA,LETOJANNI
FIRENZE,BORGO
PISTOIA,FIRENZE
CREMONA,BRESCIA
DOMEGLIARA,BOLZANO
TRENTO,BOLZANO
SACILE,MANIAGO
MERANO,BRENNERO
BOLZANO,TRENTO
PALERMO,PUNTA
TARVISIO,TRIESTE
FIUMICINO,POGGIO
RIVAROLO,CHIERI
EMPOLI,SIENA
PALERMO,TERMINI
GALLARATE,LUINO
VICENZA,SCHIO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
LA SPEZIA,SESTRI
LA SPEZIA,PISA
LA SPEZIA,LEVANTO
FASANO,BARLETTA
MODENA,MANTOVA
NOVARA,PIOLTELLO
NOVARA,CHIVASSO
PIOLTELLO,NOVARA
GENOVA,ARQUATA
ORTE,FIUMICINO
LIVORNO,FIRENZE
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
M,COMO
M,NOVARA
M,ASSO
M,CAMNAGO
SARONNO,M
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
IGLESIAS,VILLAMASSARGIA
CONEGLIANO,BELLUNO
PONTREMOLI,LA SPEZIA
L`AQUILA,TERNI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
REGGIO,MELITO
CALTAGIRONE,CATANIA
VERONA,MANTOVA
BIELLA,SANTHIA`
STABIO,BUSTO
BUSTO,STABIO
TREVIGLIO,CREMONA
LUCCA,PISA
LUCCA,VIAREGGIO
CEFALU`,PUNTA
PUNTA,PALERMO
PUNTA,PALERMO
PINEROLO,CHIVASSO
S.AGATA,PALERMO
SCHIO,VICENZA
CHIASSO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
BITRITTO,BARI
BARI,OSTUNI
BARI,BITRITTO
BIELLA,NOVARA
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
VENEZIA,PADOVA
M,MALPENSA
M,SARONNO
ASSO,M
MALPENSA,M
CAMNAGO,M
NOVARA,M
COMO,M
SARONNO,M
MALPENSA,M
BASSANO,VENEZIA
ASCOLI,S.BENEDETTO
VENEZIA,VENEZIA
REGGIO,TARANTO
TARANTO,REGGIO
BRENNERO,VENEZIA
PIACENZA,ANCONA
PIACENZA,ANCONA
CHIASSO,VENEZIA
SIBARI,CATANZARO
BRESCIA,EDOLO
CATANZARO,SIBARI
REGGIO,COSENZA
VARESE,TREVIGLIO
UDINE,VENEZIA
SAVONA,SESTRI
FIRENZE,FOLIGNO
FIRENZE,CHIUSI
LA SPEZIA,FIRENZE
VENEZIA,TRIESTE
VERONA,VENEZIA
ISERNIA,CASERTA
SONDRIO,LECCO
POTENZA,SALERNO
BRENNERO,MERANO
TERNI,L`AQUILA
GROSSETO,PISA
CIVITANOVA,FABRIANO
IVREA,NOVARA
SIENA,FIRENZE
MANTOVA,MODENA
VARESE,TREVIGLIO
TRENTO,BASSANO
VIAREGGIO,FIRENZE
BARLETTA,FASANO
TRIESTE,VENEZIA
CHIVASSO,PINEROLO
SAVONA,VENTIMIGLIA
SAVONA,SESTRI
FIRENZE,LA SPEZIA
FIRENZE,AREZZO
PARMA,BRESCIA
NOVARA,PIOLTELLO
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
VERONA,VENEZIA
FIUMICINO,ORTE
GENOVA,IMPERIA
GENOVA,ACQUI
M,LAVENO
SARONNO,ALBAIRATE
FIRENZE,VIAREGGIO
VENEZIA,TRIESTE
VENEZIA,VERONA
VENEZIA,VERONA
VENEZIA,UDINE
BENEVENTO,CASERTA
EDOLO,BRESCIA
LIMONE,FOSSANO
POTENZA,MELFI
CATANZARO,LAMEZIA
CARBONIA,CAGLIARI
CAGLIARI,CARBONIA
LECCO,SONDRIO
MONSELICE,MANTOVA
VERCELLI,PAVIA
CODOGNO,PAVIA
SIENA,GROSSETO
SIENA,CHIUSI
MANTOVA,MONSELICE
MANTOVA,VERONA
AREZZO,FIRENZE
FIRENZE,LUCCA
PISTOIA,FIRENZE
CREMONA,TREVIGLIO
CREMONA,BOZZOLO
CREMONA,CODOGNO
TRENTO,BOLZANO
MERANO,BRENNERO
BOLZANO,TRENTO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
PORTOGRUARO,TRIESTE
CASERTA,BATTIPAGLIA
ORTE,FIUMICINO
FIUMICINO,POGGIO
FIRENZE,LIVORNO
EMPOLI,SIENA
PALERMO,TERMINI
GALLARATE,LUINO
VICENZA,TREVISO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
LA SPEZIA,GENOVA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
LA SPEZIA,PISA
LA SPEZIA,LEVANTO
ALESSANDRIA,PAVIA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,ALESSANDRIA
NOVARA,ARONA
TREVISO,VICENZA
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
FIUMICINO,FARA
POGGIO,FIUMICINO
LIVORNO,FIRENZE
PISA,LA SPEZIA
PISA,CAMPIGLIA
SALERNO,CASERTA
SESTRI,SAVONA
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,COMO
M,SARONNO
LAVENO,M
CAMNAGO,M
M,CAMNAGO
SARONNO,M
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VILLAMASSARGIA,IGLESIAS
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
S.BENEDETTO,ASCOLI
CHIAVENNA,COLICO
ORBETELLO,GROSSETO
MORTARA,MI.P.GENOVA
CASTELBOLOGNESE,RAVENNA
CATANIA,GIARRE
BORGO,FIRENZE
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
MANIAGO,SACILE
VIAREGGIO,LUCCA
LUCCA,PISA
PALERMO,PUNTA
PUNTA,PALERMO
CEFALU`,PALERMO
LUINO,GALLARATE
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
LEVANTO,SARZANA
TARANTO,BARI
BITRITTO,BARI
BERCETO,PARMA
BRESCIA,PARMA
DOMODOSSOLA,NOVARA
TREVISO,MONTEBELLUNA
TREVISO,VENEZIA
ACQUI,GENOVA
ARQUATA,GENOVA
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
M,MALPENSA
M,SARONNO
ASSO,M
MALPENSA,M
CAMNAGO,M
NOVARA,M
SARONNO,M
FIRENZE,BORGO
VENEZIA,PADOVA
MI.P.GENOVA,MORTARA
TREVIGLIO,CREMONA
TERMINI,PALERMO
SIBARI,BOLZANO
REGGIO,VENEZIA
RIMINI,BRENNERO
ANCONA,PIACENZA
ANCONA,PIACENZA
ANCONA,VENEZIA
BRESCIA,EDOLO
POTENZA,FOGGIA
VENTIMIGLIA,SAVONA
FOLIGNO,FIRENZE
CHIUSI,FIRENZE
REGGIO,CATANZARO
PUNTA,MILAZZO
PARMA,SALSOMAGGIORE
TRIESTE,VENEZIA
OLBIA,SASSARI
BRESCIA,EDOLO
SONDRIO,LECCO
BRENNERO,MERANO
FABRIANO,ANCONA
COSENZA,REGGIO
BELLUNO,VENEZIA
AULLA,LUCCA
GROSSETO,SIENA
ANCONA,PESCARA
CIVITANOVA,FABRIANO
RAVENNA,FERRARA
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,BARI
PISA,AULLA
VIAREGGIO,FIRENZE
BOLZANO,VERONA
PUNTA,AGRIGENTO
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
TRIESTE,TARVISIO
TRIESTE,VENEZIA
GENOVA,VENTIMIGLIA
FIRENZE,AREZZO
PALERMO,AGRIGENTO
ANCONA,FOLIGNO
LA SPEZIA,FIRENZE
ALESSANDRIA,SAVONA
PARMA,BRESCIA
NOVARA,PIOLTELLO
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
VERONA,VENEZIA
LIVORNO,FIRENZE
LIVORNO,LA SPEZIA
M,ASSO
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,FAENZA
FIRENZE,VIAREGGIO
FIRENZE,SIENA
FIRENZE,LIVORNO
VENEZIA,TRIESTE
VENEZIA,VERONA
ARONA,NOVARA
FABRIANO,ANCONA
TERNI,ANTRODOCO
LECCE,BARI
COLICO,CHIAVENNA
MELITO,VILLA
IVREA,CHIVASSO
SIENA,EMPOLI
ASTI,VOGHERA
CREMONA,TREVIGLIO
TRENTO,BOLZANO
MERANO,BRENNERO
BOLZANO,TRENTO
PORTOGRUARO,VENEZIA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
PESCARA,TERMOLI
FERRARA,RAVENNA
CASERTA,BENEVENTO
FARA,FIUMICINO
FIUMICINO,POGGIO
CHIERI,RIVAROLO
PALERMO,CEFALU`
PALERMO,TERMINI
PALERMO,PUNTA
VICENZA,SCHIO
BERGAMO,BRESCIA
LA SPEZIA,LEVANTO
LA SPEZIA,LEVANTO
BARI,TARANTO
MODENA,MANTOVA
NOVARA,PIOLTELLO
TREVIGLIO,GALLARATE
PIOLTELLO,NOVARA
PAVIA,VERCELLI
PAVIA,CODOGNO
PISA,LUCCA
SESTRI,SAVONA
PADOVA,MONTEBELLUNA
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,SARONNO
MALPENSA,M
SARONNO,LODI
SARONNO,SEREGNO
FIRENZE,PISTOIA
VENEZIA,BASSANO
CALTANISSETTA,DITTAINO
LECCO,SONDRIO
SAPRI,COSENZA
CONEGLIANO,BELLUNO
FELTRE,BELLUNO
PONTREMOLI,LA SPEZIA
ASCOLI,S.BENEDETTO
CHIAVENNA,COLICO
SAN,FOSSANO
MORTARA,MI.P.GENOVA
VILLA,MELITO
SIENA,BUONCONVENTO
BIELLA,SANTHIA`
BUSTO,STABIO
ORISTANO,CAGLIARI
BRESCIA,CREMONA
BASSANO,TRENTO
SACILE,MANIAGO
LUCCA,PISA
PUNTA,PALERMO
SALSOMAGGIORE,PARMA
RIMINI,PESARO
POGGIO,FIUMICINO
RIVAROLO,CHIERI
LUINO,GALLARATE
GALLARATE,LUINO
SCHIO,VICENZA
BASSANO,VICENZA
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
BERCETO,PARMA
BRESCIA,PARMA
BIELLA,NOVARA
TREVISO,MONTEBELLUNA
VERONA,MANTOVA
ARQUATA,GENOVA
PISA,LUCCA
BASSANO,PADOVA
PADOVA,BASSANO
CAMNAGO,M
M,CAMNAGO
M,MALPENSA
M,SARONNO
SARONNO,M
MALPENSA,M
CAMNAGO,M
NOVARA,M
COMO,M
SEREGNO,SARONNO
BORGO,FIRENZE
BASSANO,VENEZIA
TREVIGLIO,CREMONA
MESSINA,PALERMO
PIACENZA,ANCONA
PALERMO,MESSINA
AVEZZANO,CASSINO
SULMONA,TERAMO
VENTIMIGLIA,GENOVA
CATANIA,MESSINA
FOGGIA,POTENZA
SAVONA,SESTRI
FIRENZE,LA SPEZIA
FIRENZE,FOLIGNO
VERONA,BOLZANO
VENEZIA,TRIESTE
SONDRIO,LECCO
BRENNERO,MERANO
CATANZARO,REGGIO
LAMEZIA,ROSARNO
CHIUSI,FIRENZE
CATANIA,CALTAGIRONE
VARESE,TREVIGLIO
TARVISIO,TRIESTE
UDINE,VENEZIA
SAVONA,VENTIMIGLIA
PALERMO,AGRIGENTO
ANCONA,PESCARA
LA SPEZIA,FIRENZE
LA SPEZIA,SESTRI
BARI,LECCE
BARI,FOGGIA
PARMA,BRESCIA
NOVARA,CHIVASSO
NOVARA,DOMODOSSOLA
VERONA,VENEZIA
GENOVA,LA SPEZIA
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,LIVORNO
FIRENZE,VIAREGGIO
VENEZIA,TRIESTE
OLBIA,OZIERI
SIBARI,COSENZA
EDOLO,BRESCIA
BRESCIA,EDOLO
SIRACUSA,CATANIA
FOSSANO,LIMONE
LIMONE,FOSSANO
SULMONA,PESCARA
LAMEZIA,CATANZARO
FOLIGNO,PERUGIA
LECCE,BARI
COLICO,CHIAVENNA
CIVITANOVA,ASCOLI
LETOJANNI,CATANIA
CODOGNO,PAVIA
SIENA,FIRENZE
MANTOVA,MODENA
FIRENZE,AREZZO
AREZZO,FIRENZE
CHIVASSO,NOVARA
STABIO,BUSTO
VIAREGGIO,FIRENZE
CAGLIARI,CARBONIA
CREMONA,BRESCIA
CREMONA,TREVIGLIO
TRENTO,BOLZANO
BOLZANO,TRENTO
PUNTA,CEFALU`
PORTOGRUARO,VENEZIA
TRIESTE,UDINE
CASERTA,SALERNO
CHIVASSO,PINEROLO
FIUMICINO,ORTE
ORTE,FIUMICINO
FIUMICINO,POGGIO
REGGIO,SASSUOLO
PINEROLO,CHIVASSO
FIRENZE,PISA
EMPOLI,SIENA
FIRENZE,BORGO
PALERMO,PUNTA
VENEZIA,VERONA
VERONA,VENEZIA
BERGAMO,BRESCIA
SARZANA,LEVANTO
LA SPEZIA,PONTREMOLI
ALESSANDRIA,PAVIA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,MORTARA
NOVARA,ARONA
CONEGLIANO,VENEZIA
VENEZIA,CONEGLIANO
TREVISO,VICENZA
PIOLTELLO,NOVARA
PIOLTELLO,NOVARA
GENOVA,ARQUATA
PISA,LA SPEZIA
SESTRI,S.
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,SARONNO
MALPENSA,M
SARONNO,LODI
SARONNO,M
VENEZIA,PORTOGRUARO
VENEZIA,BASSANO
OLBIA,GOLFO
COSENZA,SIBARI
EDOLO,BRESCIA
VOGHERA,PIACENZA
COSENZA,PAOLA
IGLESIAS,VILLAMASSARGIA
VILLAMASSARGIA,IGLESIAS
BELLUNO,FELTRE
PONTREMOLI,LA SPEZIA
MI.P.GENOVA,MORTARA
CODOGNO,CREMONA
SANTHIA`,BIELLA
PISTOIA,FIRENZE
ORISTANO,CAGLIARI
CAGLIARI,DECIMOMANNU
MANIAGO,SACILE
LUCCA,PISA
MILAZZO,PUNTA
CHIVASSO,IVREA
TERMINI,PALERMO
CEFALU`,PALERMO
LUINO,GALLARATE
GALLARATE,LUINO
CHIASSO,COMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
LA SPEZIA,LEVANTO
LA SPEZIA,SARZANA
FASANO,BARI
BARI,BITRITTO
BRESCIA,PARMA
MONTEBELLUNA,TREVISO
PISA,LUCCA
NOCERA,SALERNO
MONTEBELLUNA,PADOVA
CAMNAGO,M
M,CAMNAGO
M,SARONNO
ASSO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
LAVENO,M
NOVARA,M
BASSANO,VENEZIA
VENEZIA,VENEZIA
FELTRE,BELLUNO
ANTRODOCO,TERNI
CHIAVENNA,COLICO
BUONCONVENTO,SIENA
BOZZOLO,CREMONA
TERMINI,PALERMO
COMO,CHIASSO
LEVANTO,LA SPEZIA
ALESSANDRIA,NOVARA
BRENNERO,RIMINI
BIELLA,SANTHIA`
ANCONA,PIACENZA
SIRACUSA,MESSINA
GROSSETO,FIRENZE
MESSINA,PALERMO
PIACENZA,PESARO
PALERMO,MESSINA
VENEZIA,BRENNERO
SASSARI,CAGLIARI
FOLIGNO,FIRENZE
REGGIO,COSENZA
VARESE,TREVIGLIO
TRIESTE,VENEZIA
SAVONA,SESTRI
FIRENZE,LA SPEZIA
VENEZIA,VERONA
BRENNERO,MERANO
FABRIANO,CIVITANOVA
PESCARA,ANCONA
MONSELICE,MANTOVA
RIMINI,FERRARA
SIENA,CHIUSI
MANTOVA,MONSELICE
LUCCA,FIRENZE
MERANO,BRENNERO
BOLZANO,VERONA
PESCARA,SULMONA
TRIESTE,VENEZIA
FIRENZE,CAMPIGLIA
PALERMO,DITTAINO
GALLARATE,TREVIGLIO
VICENZA,TREVISO
LA SPEZIA,FIRENZE
LA SPEZIA,GENOVA
LA SPEZIA,SESTRI
BARI,TARANTO
ALESSANDRIA,SAVONA
PARMA,BRESCIA
VENEZIA,UDINE
TREVIGLIO,GALLARATE
TREVIGLIO,VARESE
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
SALERNO,POTENZA
GENOVA,ACQUI
M,LAVENO
SARONNO,LODI
FIRENZE,VIAREGGIO
VENEZIA,TRIESTE
VENEZIA,ROVIGO
CALTANISSETTA,PALERMO
CATANZARO,LAMEZIA
CARBONIA,CAGLIARI
BELLUNO,CONEGLIANO
BATTIPAGLIA,CASERTA
LECCE,BARI
LECCO,SONDRIO
COLICO,CHIAVENNA
ROVIGO,VENEZIA
FOSSANO,SAN
CHIUSI,SIENA
VERCELLI,PAVIA
MORTARA,MI.P.GENOVA
GIARRE,CATANIA
CATANIA,SIRACUSA
CODOGNO,PAVIA
SIENA,EMPOLI
MANTOVA,VERONA
STABIO,BUSTO
BUSTO,STABIO
CAGLIARI,IGLESIAS
CREMONA,TREVIGLIO
VIAREGGIO,FIRENZE
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
TARVISIO,TRIESTE
RIMINI,PESARO
FERRARA,RAVENNA
CASERTA,SALERNO
POGGIO,FIUMICINO
FIUMICINO,FARA
CHIERI,RIVAROLO
FIRENZE,LIVORNO
PALERMO,CEFALU`
PALERMO,TERMINI
VENEZIA,VERONA
ANCONA,JESI
LA SPEZIA,PISA
BARI,FOGGIA
ALESSANDRIA,NOVARA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,PIOLTELLO
PIOLTELLO,NOVARA
PAVIA,VERCELLI
VERONA,VENEZIA
GENOVA,ARQUATA
FARA,FIUMICINO
LIVORNO,FIRENZE
PISA,LA SPEZIA
M,VARESE
M,COMO
M,NOVARA
M,CAMNAGO
COMO,M
SARONNO,M
VENEZIA,PORTOGRUARO
GOLFO,OLBIA
EDOLO,BRESCIA
PIACENZA,VOGHERA
SONDRIO,TIRANO
PERUGIA,FOLIGNO
MELFI,POTENZA
ARONA,NOVARA
CARBONIA,VILLAMASSARGIA
VILLAMASSARGIA,CARBONIA
CONEGLIANO,BELLUNO
PONTREMOLI,LA SPEZIA
LA SPEZIA,PONTREMOLI
TERAMO,PESCARA
MI.P.GENOVA,MORTARA
MELITO,VILLA
LETOJANNI,CATANIA
SIENA,BUONCONVENTO
VOGHERA,ASTI
AREZZO,FIRENZE
BORGO,FAENZA
TREVIGLIO,CREMONA
BRESCIA,CREMONA
BASSANO,TRENTO
BOLZANO,TRENTO
TRENTO,BOLZANO
SACILE,MANIAGO
PUNTA,PALERMO
PALERMO,PUNTA
TERMOLI,PESCARA
TARVISIO,UDINE
RIVAROLO,CHIERI
LIVORNO,FIRENZE
LUINO,GALLARATE
SCHIO,VICENZA
VICENZA,SCHIO
CHIASSO,COMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
LA SPEZIA,LEVANTO
SARZANA,LA SPEZIA
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
BITRITTO,BARI
BARI,FASANO
BERCETO,PARMA
BRESCIA,PARMA
BIELLA,NOVARA
TREVISO,MONTEBELLUNA
BRESCIA,VERONA
ACQUI,GENOVA
ARQUATA,GENOVA
BASSANO,PADOVA
PADOVA,MONTEBELLUNA
M,SARONNO
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
NOVATE,M
M,SARONNO
SARONNO,M
LAVENO,M
SEREGNO,SARONNO
SARONNO,SEREGNO
BORGO,FIRENZE
BORGO,FIRENZE
VENEZIA,BASSANO
BASSANO,VENEZIA
VENEZIA,VENEZIA
S.CANDIDO,FORTEZZA
CHIAVENNA,COLICO
TERONTOLA,CHIUSI
TARANTO,BARI
REGGIO,TARANTO
CAGLIARI,PORTO
ANCONA,PIACENZA
FIUMICINO,VENEZIA
BRENNERO,VENEZIA
RIMINI,PIACENZA
BENEVENTO,ISERNIA
CATANZARO,REGGIO
CATANZARO,SIBARI
VENTIMIGLIA,GENOVA
CATANIA,MESSINA
VARESE,TREVIGLIO
MESSINA,SIRACUSA
SAVONA,SESTRI
SAVONA,ALESSANDRIA
VERONA,BOLZANO
GENOVA,VENTIMIGLIA
FIRENZE,SARZANA
VENEZIA,TRIESTE
SASSARI,OLBIA
DITTAINO,PALERMO
BRESCIA,EDOLO
SULMONA,AVEZZANO
AULLA,PISA
FOLIGNO,ANCONA
CASSINO,AVEZZANO
GROSSETO,SIENA
GROSSETO,PISA
FIRENZE,CHIUSI
